MAHDOUDE,AQUIFER,DATE,AET
نریمانی,آبخوان شرقی,1401-03-01,9.821
نریمانی,آبخوان شرقی,1401-04-01,4.22
نریمانی,آبخوان شرقی,1401-05-01,2.044
نریمانی,آبخوان شرقی,1401-06-01,7.646
نریمانی,آبخوان شرقی,1401-07-01,7.637
نریمانی,آبخوان شرقی,1401-08-01,3.861
نریمانی,آبخوان شرقی,1401-09-01,1.782
نریمانی,آبخوان شرقی,1401-10-01,0.533
نریمانی,آبخوان شرقی,1401-11-01,2.368
نریمانی,آبخوان شرقی,1401-12-01,6.588
نریمانی,آبخوان شرقی,1402-01-01,12.621
نریمانی,آبخوان شرقی,1402-02-01,13.634
نریمانی,آبخوان شرقی,1402-03-01,10.047
نریمانی,آبخوان شرقی,1402-04-01,3.767
نریمانی,آبخوان شرقی,1402-05-01,3.742
نریمانی,آبخوان شرقی,1402-06-01,6.877
نریمانی,آبخوان شرقی,1402-07-01,4.295
نریمانی,آبخوان شرقی,1402-08-01,5.897
نریمانی,آبخوان شرقی,1402-09-01,2.884
نریمانی,آبخوان شرقی,1402-10-01,3.676
نریمانی,آبخوان شرقی,1402-11-01,3.511
نریمانی,آبخوان شرقی,1402-12-01,4.854
نریمانی,آبخوان شرقی,1403-01-01,14.806
نریمانی,آبخوان شرقی,1403-02-01,34.979
نریمانی,آبخوان شرقی,1403-03-01,30.428
نریمانی,آبخوان شرقی,1403-04-01,8.056
نریمانی,آبخوان شرقی,1403-05-01,4.816
نریمانی,آبخوان شرقی,1403-06-01,8.177
نریمانی,آبخوان شرقی,1403-07-01,10.104
نریمانی,آبخوان شرقی,1403-08-01,4.516
نریمانی,آبخوان شرقی,1403-09-01,2.235
نریمانی,آبخوان شرقی,1403-10-01,1.013
نریمانی,آبخوان شرقی,1403-11-01,2.078
نریمانی,آبخوان شرقی,1403-12-01,7.464
نریمانی,آبخوان شرقی,1404-01-01,18.642
نریمانی,آبخوان شرقی,1404-02-01,21.316
نریمانی,آبخوان شرقی,1404-03-01,8.725
نریمانی,آبخوان شرقی,1404-04-01,4.347
نریمانی,آبخوان شرقی,1404-05-01,5.015
نریمانی,آبخوان شرقی,1404-06-01,7.654
نریمانی,آبخوان شرقی,1404-07-01,7.457
نریمانی,آبخوان شرقی,1404-08-01,5.169
نریمانی,آبخوان شرقی,1404-09-01,2.638
نریمانی,آبخوان شرقی,1404-10-01,0.87
نریمانی,آبخوان شرقی,1404-11-01,3.1
نریمانی,آبخوان شرقی,1404-12-01,4.758
نریمانی,آبخوان شرقی,1405-01-01,34.591
نریمانی,آبخوان شرقی,1405-02-01,38.37
نریمانی,آبخوان شرقی,1405-03-01,7.426
نریمانی,آبخوان شمالی,1396-10-01,1.335
نریمانی,آبخوان شمالی,1396-11-01,1.611
نریمانی,آبخوان شمالی,1396-12-01,7.002
نریمانی,آبخوان شمالی,1397-01-01,20.072
نریمانی,آبخوان شمالی,1397-02-01,23.269
نریمانی,آبخوان شمالی,1397-03-01,16.925
نریمانی,آبخوان شمالی,1397-04-01,12.069
نریمانی,آبخوان شمالی,1397-05-01,9.667
نریمانی,آبخوان شمالی,1397-06-01,12.566
نریمانی,آبخوان شمالی,1397-07-01,10.166
نریمانی,آبخوان شمالی,1397-08-01,5.95
نریمانی,آبخوان شمالی,1397-09-01,3.216
نریمانی,آبخوان شمالی,1397-10-01,2.759
نریمانی,آبخوان شمالی,1397-11-01,3.608
نریمانی,آبخوان شمالی,1397-12-01,8.601
نریمانی,آبخوان شمالی,1398-01-01,28.616
نریمانی,آبخوان شمالی,1398-02-01,54.017
نریمانی,آبخوان شمالی,1398-03-01,31.566
نریمانی,آبخوان شمالی,1398-04-01,17.509
نریمانی,آبخوان شمالی,1398-05-01,11.486
نریمانی,آبخوان شمالی,1398-06-01,14.227
نریمانی,آبخوان شمالی,1398-07-01,13.857
نریمانی,آبخوان شمالی,1398-08-01,5.918
نریمانی,آبخوان شمالی,1398-09-01,1.852
نریمانی,آبخوان شمالی,1398-10-01,1.194
نریمانی,آبخوان شمالی,1398-11-01,2.542
نریمانی,آبخوان شمالی,1398-12-01,10.406
نریمانی,آبخوان شمالی,1399-01-01,18.441
نریمانی,آبخوان شمالی,1399-02-01,49.302
نریمانی,آبخوان شمالی,1399-03-01,42.92
نریمانی,آبخوان شمالی,1399-04-01,22.146
نریمانی,آبخوان شمالی,1399-05-01,14.131
نریمانی,آبخوان شمالی,1399-06-01,11.872
نریمانی,آبخوان شمالی,1399-07-01,8.889
نریمانی,آبخوان شمالی,1399-08-01,4.967
نریمانی,آبخوان شمالی,1399-09-01,2.098
نریمانی,آبخوان شمالی,1399-10-01,2.233
نریمانی,آبخوان شمالی,1399-11-01,2.487
نریمانی,آبخوان شمالی,1399-12-01,4.651
نریمانی,آبخوان شمالی,1400-01-01,17.769
نریمانی,آبخوان شمالی,1400-02-01,21.611
نریمانی,آبخوان شمالی,1400-03-01,17.353
نریمانی,آبخوان شمالی,1400-04-01,9.706
نریمانی,آبخوان شمالی,1400-05-01,9.509
نریمانی,آبخوان شمالی,1400-06-01,12.499
نریمانی,آبخوان شمالی,1400-07-01,7.856
نریمانی,آبخوان شمالی,1400-08-01,2.941
نریمانی,آبخوان شمالی,1400-09-01,1.774
نریمانی,آبخوان شمالی,1400-10-01,1.702
نریمانی,آبخوان شمالی,1400-11-01,2.608
نریمانی,آبخوان شمالی,1400-12-01,4.871
نریمانی,آبخوان شمالی,1401-01-01,12.575
نریمانی,آبخوان شمالی,1401-02-01,23.119
نریمانی,آبخوان شمالی,1401-03-01,20.651
نریمانی,آبخوان شمالی,1401-04-01,14.684
نریمانی,آبخوان شمالی,1401-05-01,13.927
نریمانی,آبخوان شمالی,1401-06-01,16.433
نریمانی,آبخوان شمالی,1401-07-01,11.925
نریمانی,آبخوان شمالی,1401-08-01,4.001
نریمانی,آبخوان شمالی,1401-09-01,2.081
نریمانی,آبخوان شمالی,1401-10-01,1.058
نریمانی,آبخوان شمالی,1401-11-01,2.196
نریمانی,آبخوان شمالی,1401-12-01,9.68
نریمانی,آبخوان شمالی,1402-01-01,19.029
نریمانی,آبخوان شمالی,1402-02-01,20.195
نریمانی,آبخوان شمالی,1402-03-01,19.425
نریمانی,آبخوان شمالی,1402-04-01,10.472
نریمانی,آبخوان شمالی,1402-05-01,12.015
نریمانی,آبخوان شمالی,1402-06-01,12.492
نریمانی,آبخوان شمالی,1402-07-01,6.31
نریمانی,آبخوان شمالی,1402-08-01,7.367
نریمانی,آبخوان شمالی,1402-09-01,2.782
نریمانی,آبخوان شمالی,1402-10-01,3.466
نریمانی,آبخوان شمالی,1402-11-01,4.149
نریمانی,آبخوان شمالی,1402-12-01,5.755
نریمانی,آبخوان شمالی,1403-01-01,20.773
نریمانی,آبخوان شمالی,1403-02-01,41.173
نریمانی,آبخوان شمالی,1403-03-01,42.774
نریمانی,آبخوان شمالی,1403-04-01,18.588
نریمانی,آبخوان شمالی,1403-05-01,14.327
نریمانی,آبخوان شمالی,1403-06-01,16.259
نریمانی,آبخوان شمالی,1403-07-01,15.987
نریمانی,آبخوان شمالی,1403-08-01,5.976
نریمانی,آبخوان شمالی,1403-09-01,3.073
نریمانی,آبخوان شمالی,1403-10-01,1.614
نریمانی,آبخوان شمالی,1403-11-01,2.63
نریمانی,آبخوان شمالی,1403-12-01,9.546
نریمانی,آبخوان شمالی,1404-01-01,28.6
نریمانی,آبخوان شمالی,1404-02-01,43.249
نریمانی,آبخوان شمالی,1404-03-01,25.313
نریمانی,آبخوان شمالی,1404-04-01,11.693
نریمانی,آبخوان شمالی,1404-05-01,13.819
نریمانی,آبخوان شمالی,1404-06-01,16.463
نریمانی,آبخوان شمالی,1404-07-01,13.284
نریمانی,آبخوان شمالی,1404-08-01,8.342
نریمانی,آبخوان شمالی,1404-09-01,2.748
نریمانی,آبخوان شمالی,1404-10-01,1.562
نریمانی,آبخوان شمالی,1404-11-01,3.84
نریمانی,آبخوان شمالی,1404-12-01,5.864
نریمانی,آبخوان شمالی,1405-01-01,43.056
نریمانی,آبخوان شمالی,1405-02-01,50.347
نریمانی,آبخوان شمالی,1405-03-01,12.338
نریمانی,نریمانی,1396-10-01,0.746
نریمانی,نریمانی,1396-11-01,1.783
نریمانی,نریمانی,1396-12-01,5.231
نریمانی,نریمانی,1397-01-01,12.307
نریمانی,نریمانی,1397-02-01,16.589
نریمانی,نریمانی,1397-03-01,12.806
نریمانی,نریمانی,1397-04-01,8.339
نریمانی,نریمانی,1397-05-01,7.681
نریمانی,نریمانی,1397-06-01,10.216
نریمانی,نریمانی,1397-07-01,7.967
نریمانی,نریمانی,1397-08-01,4.652
نریمانی,نریمانی,1397-09-01,2.665
نریمانی,نریمانی,1397-10-01,1.995
نریمانی,نریمانی,1397-11-01,3.318
نریمانی,نریمانی,1397-12-01,5.685
نریمانی,نریمانی,1398-01-01,23.601
نریمانی,نریمانی,1398-02-01,44.801
نریمانی,نریمانی,1398-03-01,24.869
نریمانی,نریمانی,1398-04-01,11.657
نریمانی,نریمانی,1398-05-01,7.508
نریمانی,نریمانی,1398-06-01,12.72
نریمانی,نریمانی,1398-07-01,11.972
نریمانی,نریمانی,1398-08-01,4.803
نریمانی,نریمانی,1398-09-01,0.98
نریمانی,نریمانی,1398-10-01,0.424
نریمانی,نریمانی,1398-11-01,1.802
نریمانی,نریمانی,1398-12-01,5.755
نریمانی,نریمانی,1399-01-01,13.751
نریمانی,نریمانی,1399-02-01,44.607
نریمانی,نریمانی,1399-03-01,31.075
نریمانی,نریمانی,1399-04-01,17.152
نریمانی,نریمانی,1399-05-01,11.075
نریمانی,نریمانی,1399-06-01,11.441
نریمانی,نریمانی,1399-07-01,7.808
نریمانی,نریمانی,1399-08-01,4.501
نریمانی,نریمانی,1399-09-01,1.2
نریمانی,نریمانی,1399-10-01,1.266
نریمانی,نریمانی,1399-11-01,1.018
نریمانی,نریمانی,1399-12-01,3.709
نریمانی,نریمانی,1400-01-01,12.252
نریمانی,نریمانی,1400-02-01,11.896
نریمانی,نریمانی,1400-03-01,11.011
نریمانی,نریمانی,1400-04-01,7.604
نریمانی,نریمانی,1400-05-01,7.623
نریمانی,نریمانی,1400-06-01,10.841
نریمانی,نریمانی,1400-07-01,6.431
نریمانی,نریمانی,1400-08-01,2.688
نریمانی,نریمانی,1400-09-01,1.533
نریمانی,نریمانی,1400-10-01,1.984
نریمانی,نریمانی,1400-11-01,2.506
نریمانی,نریمانی,1400-12-01,4.382
نریمانی,نریمانی,1401-01-01,10.256
نریمانی,نریمانی,1401-02-01,16.558
نریمانی,نریمانی,1401-03-01,12.59
نریمانی,نریمانی,1401-04-01,6.436
نریمانی,نریمانی,1401-05-01,4.007
نریمانی,نریمانی,1401-06-01,9.692
نریمانی,نریمانی,1401-07-01,9.973
نریمانی,نریمانی,1401-08-01,4.088
نریمانی,نریمانی,1401-09-01,1.736
نریمانی,نریمانی,1401-10-01,1.388
نریمانی,نریمانی,1401-11-01,2.179
نریمانی,نریمانی,1401-12-01,6.759
نریمانی,نریمانی,1402-01-01,13.262
نریمانی,نریمانی,1402-02-01,16.199
نریمانی,نریمانی,1402-03-01,13.614
نریمانی,نریمانی,1402-04-01,6.083
نریمانی,نریمانی,1402-05-01,6.884
نریمانی,نریمانی,1402-06-01,9.255
نریمانی,نریمانی,1402-07-01,5.2
نریمانی,نریمانی,1402-08-01,6.096
نریمانی,نریمانی,1402-09-01,2.886
نریمانی,نریمانی,1402-10-01,3.677
نریمانی,نریمانی,1402-11-01,3.638
نریمانی,نریمانی,1402-12-01,4.526
نریمانی,نریمانی,1403-01-01,15.974
نریمانی,نریمانی,1403-02-01,35.411
نریمانی,نریمانی,1403-03-01,36.522
نریمانی,نریمانی,1403-04-01,13.706
نریمانی,نریمانی,1403-05-01,8.284
نریمانی,نریمانی,1403-06-01,11.952
نریمانی,نریمانی,1403-07-01,13.418
نریمانی,نریمانی,1403-08-01,4.906
نریمانی,نریمانی,1403-09-01,2.634
نریمانی,نریمانی,1403-10-01,0.746
نریمانی,نریمانی,1403-11-01,1.937
نریمانی,نریمانی,1403-12-01,9.765
نریمانی,نریمانی,1404-01-01,20.665
نریمانی,نریمانی,1404-02-01,26.486
نریمانی,نریمانی,1404-03-01,14.44
نریمانی,نریمانی,1404-04-01,5.955
نریمانی,نریمانی,1404-05-01,7.956
نریمانی,نریمانی,1404-06-01,10.921
نریمانی,نریمانی,1404-07-01,9.679
نریمانی,نریمانی,1404-08-01,6.037
نریمانی,نریمانی,1404-09-01,2.145
نریمانی,نریمانی,1404-10-01,0.433
نریمانی,نریمانی,1404-11-01,2.894
نریمانی,نریمانی,1404-12-01,4.256
نریمانی,نریمانی,1405-01-01,33.926
نریمانی,نریمانی,1405-02-01,38.252
نریمانی,نریمانی,1405-03-01,6.947
نیشابور,نیشابور,1396-10-01,0.701
نیشابور,نیشابور,1396-11-01,2.463
نیشابور,نیشابور,1396-12-01,6.417
نیشابور,نیشابور,1397-01-01,13.594
نیشابور,نیشابور,1397-02-01,20.975
نیشابور,نیشابور,1397-03-01,26.742
نیشابور,نیشابور,1397-04-01,24.899
نیشابور,نیشابور,1397-05-01,27.154
نیشابور,نیشابور,1397-06-01,25.085
نیشابور,نیشابور,1397-07-01,12.313
نیشابور,نیشابور,1397-08-01,6.371
نیشابور,نیشابور,1397-09-01,3.402
نیشابور,نیشابور,1397-10-01,2.634
نیشابور,نیشابور,1397-11-01,3.021
نیشابور,نیشابور,1397-12-01,7.079
نیشابور,نیشابور,1398-01-01,26.541
نیشابور,نیشابور,1398-02-01,47.746
نیشابور,نیشابور,1398-03-01,37.908
نیشابور,نیشابور,1398-04-01,28.807
نیشابور,نیشابور,1398-05-01,26.645
نیشابور,نیشابور,1398-06-01,29.749
نیشابور,نیشابور,1398-07-01,17.235
نیشابور,نیشابور,1398-08-01,8.365
نیشابور,نیشابور,1398-09-01,2.786
نیشابور,نیشابور,1398-10-01,2.617
نیشابور,نیشابور,1398-11-01,3.315
نیشابور,نیشابور,1398-12-01,10.279
نیشابور,نیشابور,1399-01-01,18.579
نیشابور,نیشابور,1399-02-01,49.007
نیشابور,نیشابور,1399-03-01,49.125
نیشابور,نیشابور,1399-04-01,34.308
نیشابور,نیشابور,1399-05-01,35.128
نیشابور,نیشابور,1399-06-01,27.697
نیشابور,نیشابور,1399-07-01,15.078
نیشابور,نیشابور,1399-08-01,6.234
نیشابور,نیشابور,1399-09-01,1.548
نیشابور,نیشابور,1399-10-01,1.406
نیشابور,نیشابور,1399-11-01,3.369
نیشابور,نیشابور,1399-12-01,5.545
نیشابور,نیشابور,1400-01-01,19.08
نیشابور,نیشابور,1400-02-01,25.427
نیشابور,نیشابور,1400-03-01,26.929
نیشابور,نیشابور,1400-04-01,24.37
نیشابور,نیشابور,1400-05-01,26.572
نیشابور,نیشابور,1400-06-01,24.614
نیشابور,نیشابور,1400-07-01,11.509
نیشابور,نیشابور,1400-08-01,3.968
نیشابور,نیشابور,1400-09-01,2.875
نیشابور,نیشابور,1400-10-01,1.501
نیشابور,نیشابور,1400-11-01,3.083
نیشابور,نیشابور,1400-12-01,7.673
نیشابور,نیشابور,1401-01-01,17.343
نیشابور,نیشابور,1401-02-01,25.384
نیشابور,نیشابور,1401-03-01,25.199
نیشابور,نیشابور,1401-04-01,21.571
نیشابور,نیشابور,1401-05-01,20.717
نیشابور,نیشابور,1401-06-01,22.757
نیشابور,نیشابور,1401-07-01,14.822
نیشابور,نیشابور,1401-08-01,6.075
نیشابور,نیشابور,1401-09-01,3.24
نیشابور,نیشابور,1401-10-01,0.625
نیشابور,نیشابور,1401-11-01,1.717
نیشابور,نیشابور,1401-12-01,7.957
نیشابور,نیشابور,1402-01-01,14.278
نیشابور,نیشابور,1402-02-01,24.287
نیشابور,نیشابور,1402-03-01,27.227
نیشابور,نیشابور,1402-04-01,19.927
نیشابور,نیشابور,1402-05-01,21.933
نیشابور,نیشابور,1402-06-01,12.939
نیشابور,نیشابور,1402-07-01,6.279
نیشابور,نیشابور,1402-08-01,7.126
نیشابور,نیشابور,1402-09-01,2.685
نیشابور,نیشابور,1402-10-01,3.374
نیشابور,نیشابور,1402-11-01,4.455
نیشابور,نیشابور,1402-12-01,4.994
نیشابور,نیشابور,1403-01-01,17.269
نیشابور,نیشابور,1403-02-01,25.797
نیشابور,نیشابور,1403-03-01,31.372
نیشابور,نیشابور,1403-04-01,24.587
نیشابور,نیشابور,1403-05-01,21.772
نیشابور,نیشابور,1403-06-01,20.586
نیشابور,نیشابور,1403-07-01,13.6
نیشابور,نیشابور,1403-08-01,6.161
نیشابور,نیشابور,1403-09-01,2.387
نیشابور,نیشابور,1403-10-01,1.183
نیشابور,نیشابور,1403-11-01,2.78
نیشابور,نیشابور,1403-12-01,8.095
نیشابور,نیشابور,1404-01-01,20.355
نیشابور,نیشابور,1404-02-01,32.401
نیشابور,نیشابور,1404-03-01,23.74
نیشابور,نیشابور,1404-04-01,19.118
نیشابور,نیشابور,1404-05-01,23.788
نیشابور,نیشابور,1404-06-01,21.332
نیشابور,نیشابور,1404-07-01,12.3
نیشابور,نیشابور,1404-08-01,5.945
نیشابور,نیشابور,1404-09-01,3.033
نیشابور,نیشابور,1404-10-01,2.414
نیشابور,نیشابور,1404-11-01,5.446
نیشابور,نیشابور,1404-12-01,8.097
نیشابور,نیشابور,1405-01-01,32.416
نیشابور,نیشابور,1405-02-01,48.02
نیشابور,نیشابور,1405-03-01,10.486
نیشابور,پهنه شمالی,1396-10-01,1.221
نیشابور,پهنه شمالی,1396-11-01,2.448
نیشابور,پهنه شمالی,1396-12-01,5.04
نیشابور,پهنه شمالی,1397-01-01,9.703
نیشابور,پهنه شمالی,1397-02-01,18.546
نیشابور,پهنه شمالی,1397-03-01,30.458
نیشابور,پهنه شمالی,1397-04-01,20.933
نیشابور,پهنه شمالی,1397-05-01,19.829
نیشابور,پهنه شمالی,1397-06-01,18.604
نیشابور,پهنه شمالی,1397-07-01,9.933
نیشابور,پهنه شمالی,1397-08-01,5.717
نیشابور,پهنه شمالی,1397-09-01,2.771
نیشابور,پهنه شمالی,1397-10-01,2.682
نیشابور,پهنه شمالی,1397-11-01,2.84
نیشابور,پهنه شمالی,1397-12-01,4.144
نیشابور,پهنه شمالی,1398-01-01,17.893
نیشابور,پهنه شمالی,1398-02-01,41.77
نیشابور,پهنه شمالی,1398-03-01,40.656
نیشابور,پهنه شمالی,1398-04-01,31.779
نیشابور,پهنه شمالی,1398-05-01,24.897
نیشابور,پهنه شمالی,1398-06-01,24.733
نیشابور,پهنه شمالی,1398-07-01,14.172
نیشابور,پهنه شمالی,1398-08-01,6.055
نیشابور,پهنه شمالی,1398-09-01,2.28
نیشابور,پهنه شمالی,1398-10-01,1.144
نیشابور,پهنه شمالی,1398-11-01,1.76
نیشابور,پهنه شمالی,1398-12-01,4.795
نیشابور,پهنه شمالی,1399-01-01,11.451
نیشابور,پهنه شمالی,1399-02-01,41.632
نیشابور,پهنه شمالی,1399-03-01,61.314
نیشابور,پهنه شمالی,1399-04-01,36.484
نیشابور,پهنه شمالی,1399-05-01,34.186
نیشابور,پهنه شمالی,1399-06-01,24.013
نیشابور,پهنه شمالی,1399-07-01,11.974
نیشابور,پهنه شمالی,1399-08-01,5.416
نیشابور,پهنه شمالی,1399-09-01,0.809
نیشابور,پهنه شمالی,1399-10-01,0.945
نیشابور,پهنه شمالی,1399-11-01,3.291
نیشابور,پهنه شمالی,1399-12-01,4.55
نیشابور,پهنه شمالی,1400-01-01,14.962
نیشابور,پهنه شمالی,1400-02-01,27.631
نیشابور,پهنه شمالی,1400-03-01,32.232
نیشابور,پهنه شمالی,1400-04-01,24.593
نیشابور,پهنه شمالی,1400-05-01,20.504
نیشابور,پهنه شمالی,1400-06-01,21.549
نیشابور,پهنه شمالی,1400-07-01,10.153
نیشابور,پهنه شمالی,1400-08-01,2.952
نیشابور,پهنه شمالی,1400-09-01,2.6
نیشابور,پهنه شمالی,1400-10-01,2.242
نیشابور,پهنه شمالی,1400-11-01,2.804
نیشابور,پهنه شمالی,1400-12-01,5.143
نیشابور,پهنه شمالی,1401-01-01,13.008
نیشابور,پهنه شمالی,1401-02-01,25.183
نیشابور,پهنه شمالی,1401-03-01,28.046
نیشابور,پهنه شمالی,1401-04-01,20.878
نیشابور,پهنه شمالی,1401-05-01,16.503
نیشابور,پهنه شمالی,1401-06-01,18.873
نیشابور,پهنه شمالی,1401-07-01,12.167
نیشابور,پهنه شمالی,1401-08-01,4.213
نیشابور,پهنه شمالی,1401-09-01,1.843
نیشابور,پهنه شمالی,1401-10-01,0.607
نیشابور,پهنه شمالی,1401-11-01,1.719
نیشابور,پهنه شمالی,1401-12-01,5.916
نیشابور,پهنه شمالی,1402-01-01,12.758
نیشابور,پهنه شمالی,1402-02-01,22.016
نیشابور,پهنه شمالی,1402-03-01,32.748
نیشابور,پهنه شمالی,1402-04-01,22.164
نیشابور,پهنه شمالی,1402-05-01,18.914
نیشابور,پهنه شمالی,1402-06-01,13.087
نیشابور,پهنه شمالی,1402-07-01,7.33
نیشابور,پهنه شمالی,1402-08-01,6.343
نیشابور,پهنه شمالی,1402-09-01,1.794
نیشابور,پهنه شمالی,1402-10-01,2.476
نیشابور,پهنه شمالی,1402-11-01,3.629
نیشابور,پهنه شمالی,1402-12-01,2.821
نیشابور,پهنه شمالی,1403-01-01,10.663
نیشابور,پهنه شمالی,1403-02-01,21.532
نیشابور,پهنه شمالی,1403-03-01,38.021
نیشابور,پهنه شمالی,1403-04-01,22.054
نیشابور,پهنه شمالی,1403-05-01,18.999
نیشابور,پهنه شمالی,1403-06-01,18.846
نیشابور,پهنه شمالی,1403-07-01,12.015
نیشابور,پهنه شمالی,1403-08-01,4.304
نیشابور,پهنه شمالی,1403-09-01,1.723
نیشابور,پهنه شمالی,1403-10-01,1.128
نیشابور,پهنه شمالی,1403-11-01,2.697
نیشابور,پهنه شمالی,1403-12-01,6.035
نیشابور,پهنه شمالی,1404-01-01,13.906
نیشابور,پهنه شمالی,1404-02-01,22.646
نیشابور,پهنه شمالی,1404-03-01,18.634
نیشابور,پهنه شمالی,1404-04-01,16.161
نیشابور,پهنه شمالی,1404-05-01,17.894
نیشابور,پهنه شمالی,1404-06-01,19.055
نیشابور,پهنه شمالی,1404-07-01,10.311
نیشابور,پهنه شمالی,1404-08-01,4.262
نیشابور,پهنه شمالی,1404-09-01,1.989
نیشابور,پهنه شمالی,1404-10-01,1.721
نیشابور,پهنه شمالی,1404-11-01,3.22
نیشابور,پهنه شمالی,1404-12-01,4.776
نیشابور,پهنه شمالی,1405-01-01,20.898
نیشابور,پهنه شمالی,1405-02-01,53.688
نیشابور,پهنه شمالی,1405-03-01,15.374
کاشمر,سعدالدین,1396-10-01,0.823
کاشمر,سعدالدین,1396-11-01,3.566
کاشمر,سعدالدین,1396-12-01,7.26
کاشمر,سعدالدین,1397-01-01,7.809
کاشمر,سعدالدین,1397-02-01,9.13
کاشمر,سعدالدین,1397-03-01,8.119
کاشمر,سعدالدین,1397-04-01,10.252
کاشمر,سعدالدین,1397-05-01,11.054
کاشمر,سعدالدین,1397-06-01,10.333
کاشمر,سعدالدین,1397-07-01,8.639
کاشمر,سعدالدین,1397-08-01,7.025
کاشمر,سعدالدین,1397-09-01,3.435
کاشمر,سعدالدین,1397-10-01,1.158
کاشمر,سعدالدین,1397-11-01,3.836
کاشمر,سعدالدین,1397-12-01,7.112
کاشمر,سعدالدین,1398-01-01,14.683
کاشمر,سعدالدین,1398-02-01,20.787
کاشمر,سعدالدین,1398-03-01,14.622
کاشمر,سعدالدین,1398-04-01,8.172
کاشمر,سعدالدین,1398-05-01,10.655
کاشمر,سعدالدین,1398-06-01,13.486
کاشمر,سعدالدین,1398-07-01,12.369
کاشمر,سعدالدین,1398-08-01,5.09
کاشمر,سعدالدین,1398-09-01,2.993
کاشمر,سعدالدین,1398-10-01,2.911
کاشمر,سعدالدین,1398-11-01,4.789
کاشمر,سعدالدین,1398-12-01,9.881
کاشمر,سعدالدین,1399-01-01,14.965
کاشمر,سعدالدین,1399-02-01,21.693
کاشمر,سعدالدین,1399-03-01,15.175
کاشمر,سعدالدین,1399-04-01,17.766
کاشمر,سعدالدین,1399-05-01,11.792
کاشمر,سعدالدین,1399-06-01,13.426
کاشمر,سعدالدین,1399-07-01,8.44
کاشمر,سعدالدین,1399-08-01,5.828
کاشمر,سعدالدین,1399-09-01,2.723
کاشمر,سعدالدین,1399-10-01,1.418
کاشمر,سعدالدین,1399-11-01,3.243
کاشمر,سعدالدین,1399-12-01,3.771
کاشمر,سعدالدین,1400-01-01,7.631
کاشمر,سعدالدین,1400-02-01,12.97
کاشمر,سعدالدین,1400-03-01,11.45
کاشمر,سعدالدین,1400-04-01,9.894
کاشمر,سعدالدین,1400-05-01,11.362
کاشمر,سعدالدین,1400-06-01,12.579
کاشمر,سعدالدین,1400-07-01,5.6
کاشمر,سعدالدین,1400-08-01,4.102
کاشمر,سعدالدین,1400-09-01,1.932
کاشمر,سعدالدین,1400-10-01,2.018
کاشمر,سعدالدین,1400-11-01,3.829
کاشمر,سعدالدین,1400-12-01,4.421
کاشمر,سعدالدین,1401-01-01,6.971
کاشمر,سعدالدین,1401-02-01,13.664
کاشمر,سعدالدین,1401-03-01,15.117
کاشمر,سعدالدین,1401-04-01,11.164
کاشمر,سعدالدین,1401-05-01,14.11
کاشمر,سعدالدین,1401-06-01,13.321
کاشمر,سعدالدین,1401-07-01,9.822
کاشمر,سعدالدین,1401-08-01,5.105
کاشمر,سعدالدین,1401-09-01,1.848
کاشمر,سعدالدین,1401-10-01,0.354
کاشمر,سعدالدین,1401-11-01,2.118
کاشمر,سعدالدین,1401-12-01,8.693
کاشمر,سعدالدین,1402-01-01,11.142
کاشمر,سعدالدین,1402-02-01,9.486
کاشمر,سعدالدین,1402-03-01,14.5
کاشمر,سعدالدین,1402-04-01,7.398
کاشمر,سعدالدین,1402-05-01,10.844
کاشمر,سعدالدین,1402-06-01,4.882
کاشمر,سعدالدین,1402-07-01,4.175
کاشمر,سعدالدین,1402-08-01,6.44
کاشمر,سعدالدین,1402-09-01,1.671
کاشمر,سعدالدین,1402-10-01,1.817
کاشمر,سعدالدین,1402-11-01,3.87
کاشمر,سعدالدین,1402-12-01,3.977
کاشمر,سعدالدین,1403-01-01,7.062
کاشمر,سعدالدین,1403-02-01,8.39
کاشمر,سعدالدین,1403-03-01,10.271
کاشمر,سعدالدین,1403-04-01,5.06
کاشمر,سعدالدین,1403-05-01,4.289
کاشمر,سعدالدین,1403-06-01,8.602
کاشمر,سعدالدین,1403-07-01,8.543
کاشمر,سعدالدین,1403-08-01,4.281
کاشمر,سعدالدین,1403-09-01,1.136
کاشمر,سعدالدین,1403-10-01,0.217
کاشمر,سعدالدین,1403-11-01,2.61
کاشمر,سعدالدین,1403-12-01,4.91
کاشمر,سعدالدین,1404-01-01,10.462
کاشمر,سعدالدین,1404-02-01,11.887
کاشمر,سعدالدین,1404-03-01,10.625
کاشمر,سعدالدین,1404-04-01,10.219
کاشمر,سعدالدین,1404-05-01,13.614
کاشمر,سعدالدین,1404-06-01,8.634
کاشمر,سعدالدین,1404-07-01,7.321
کاشمر,سعدالدین,1404-08-01,4.7
کاشمر,سعدالدین,1404-09-01,2.624
کاشمر,سعدالدین,1404-10-01,1.42
کاشمر,سعدالدین,1404-11-01,4.46
کاشمر,سعدالدین,1404-12-01,8.189
کاشمر,سعدالدین,1405-01-01,15.003
کاشمر,سعدالدین,1405-02-01,15.614
کاشمر,سعدالدین,1405-03-01,5.003
کاشمر,کاشمر,1396-10-01,1.954
کاشمر,کاشمر,1396-11-01,5.514
کاشمر,کاشمر,1396-12-01,10.96
کاشمر,کاشمر,1397-01-01,16.372
