MAHDOUDE,AQUIFER,DATE,NDVI_MEAN,NDVI_MEDIAN,NDVI_MAX
درگز,آبخوان جنوبی,1401-05-01,0.14971,0.12695,0.874483
درگز,آبخوان جنوبی,1401-06-01,0.137642,0.111291,0.911878
درگز,آبخوان جنوبی,1401-07-01,0.13116,0.107357,0.85324
درگز,آبخوان جنوبی,1401-08-01,0.132658,0.111282,0.890091
درگز,آبخوان جنوبی,1401-09-01,0.115695,0.10534,0.976167
درگز,آبخوان جنوبی,1401-10-01,0.124873,0.103462,0.980133
درگز,آبخوان جنوبی,1401-11-01,0.11952,0.103453,0.966113
درگز,آبخوان جنوبی,1401-12-01,0.151744,0.123004,0.821359
درگز,آبخوان جنوبی,1402-01-01,0.165852,0.126926,0.818374
درگز,آبخوان جنوبی,1402-02-01,0.158777,0.115188,0.841298
درگز,آبخوان جنوبی,1402-03-01,0.133831,0.111263,0.774496
درگز,آبخوان جنوبی,1402-04-01,0.122893,0.099528,0.800303
درگز,آبخوان جنوبی,1402-05-01,0.119538,0.095624,0.843074
درگز,آبخوان جنوبی,1402-06-01,0.120964,0.095649,0.83653
درگز,آبخوان جنوبی,1402-07-01,0.11732,0.095602,0.840584
درگز,آبخوان جنوبی,1402-08-01,0.10724,0.087811,0.896642
درگز,آبخوان جنوبی,1402-09-01,0.108715,0.08778,0.898453
درگز,آبخوان جنوبی,1402-10-01,0.107403,0.087831,0.864911
درگز,آبخوان جنوبی,1402-11-01,0.113041,0.087717,0.871946
درگز,آبخوان جنوبی,1402-12-01,0.13812,0.103404,0.852781
درگز,آبخوان جنوبی,1403-01-01,0.15939,0.111259,0.903821
درگز,آبخوان جنوبی,1403-02-01,0.266625,0.220715,0.982047
درگز,آبخوان جنوبی,1403-03-01,0.209619,0.177725,0.843982
درگز,آبخوان جنوبی,1403-04-01,0.149165,0.126933,0.903631
درگز,آبخوان جنوبی,1403-05-01,0.144991,0.120985,0.810897
درگز,آبخوان جنوبی,1403-06-01,0.13168,0.105385,0.877368
درگز,آبخوان جنوبی,1403-07-01,0.125243,0.107369,0.783026
درگز,آبخوان جنوبی,1403-08-01,0.124057,0.105288,0.86727
درگز,آبخوان جنوبی,1403-09-01,0.12769,0.111287,0.965121
درگز,آبخوان جنوبی,1403-10-01,0.129502,0.113095,0.870421
درگز,آبخوان جنوبی,1403-11-01,0.129177,0.107418,0.816975
درگز,آبخوان جنوبی,1403-12-01,0.190053,0.169912,0.777853
درگز,آبخوان جنوبی,1404-01-01,0.259514,0.220701,0.879929
درگز,آبخوان جنوبی,1404-02-01,0.234231,0.205034,0.869285
درگز,آبخوان جنوبی,1404-03-01,0.142013,0.119132,0.898582
درگز,آبخوان جنوبی,1404-04-01,0.125719,0.107396,0.846956
درگز,آبخوان جنوبی,1404-05-01,0.121352,0.099569,0.906063
درگز,آبخوان جنوبی,1404-06-01,0.115887,0.099518,0.862267
درگز,آبخوان جنوبی,1404-07-01,0.115457,0.097292,0.853033
درگز,آبخوان جنوبی,1404-08-01,0.11502,0.099497,0.909781
درگز,آبخوان جنوبی,1404-09-01,0.106485,0.091752,0.901056
درگز,آبخوان جنوبی,1404-10-01,0.104246,0.09171,0.704287
درگز,آبخوان جنوبی,1404-11-01,0.146676,0.126929,0.960581
درگز,آبخوان جنوبی,1404-12-01,0.167278,0.134721,0.859502
درگز,آبخوان جنوبی,1405-01-01,0.42449,0.402398,0.977373
درگز,آبخوان جنوبی,1405-02-01,0.378213,0.369163,0.945099
درگز,آبخوان جنوبی,1405-03-01,0.205413,0.185512,0.820105
درگز,آبخوان شمالی,1391-12-01,,,
درگز,آبخوان شمالی,1392-01-01,0.502973,0.529272,0.868966
درگز,آبخوان شمالی,1392-02-01,0.415219,0.431675,0.896028
درگز,آبخوان شمالی,1392-03-01,0.237076,0.220727,0.917396
درگز,آبخوان شمالی,1392-04-01,0.211005,0.181639,0.88144
درگز,آبخوان شمالی,1392-05-01,0.211042,0.169915,0.841153
درگز,آبخوان شمالی,1392-06-01,0.202966,0.162066,0.817645
درگز,آبخوان شمالی,1392-07-01,0.218847,0.169912,0.806629
درگز,آبخوان شمالی,1392-08-01,0.180532,0.146491,0.903622
درگز,آبخوان شمالی,1392-09-01,0.166767,0.138639,0.875468
درگز,آبخوان شمالی,1392-10-01,0.163656,0.134755,0.897962
درگز,آبخوان شمالی,1392-11-01,0.17789,0.150385,0.814652
درگز,آبخوان شمالی,1392-12-01,0.171256,0.138591,0.790374
درگز,آبخوان شمالی,1393-01-01,0.336782,0.298807,0.87144
درگز,آبخوان شمالی,1393-02-01,0.357391,0.318438,0.957929
درگز,آبخوان شمالی,1393-03-01,0.17952,0.158174,0.84331
درگز,آبخوان شمالی,1393-04-01,0.171993,0.146452,0.860294
درگز,آبخوان شمالی,1393-05-01,0.174104,0.134733,0.865084
درگز,آبخوان شمالی,1393-06-01,0.173219,0.126948,0.861077
درگز,آبخوان شمالی,1393-07-01,0.161774,0.123015,0.7404
درگز,آبخوان شمالی,1393-08-01,0.182063,0.134754,0.892177
درگز,آبخوان شمالی,1393-09-01,0.19634,0.154293,0.881835
درگز,آبخوان شمالی,1393-10-01,0.238674,0.201159,0.92474
درگز,آبخوان شمالی,1393-11-01,0.303539,0.279266,0.882698
درگز,آبخوان شمالی,1393-12-01,0.504686,0.50189,0.94216
درگز,آبخوان شمالی,1394-01-01,0.595643,0.642667,0.948278
درگز,آبخوان شمالی,1394-02-01,0.446124,0.43946,0.879289
درگز,آبخوان شمالی,1394-03-01,0.227229,0.212846,0.786058
درگز,آبخوان شمالی,1394-04-01,0.203661,0.181671,0.890789
درگز,آبخوان شمالی,1394-05-01,0.213166,0.181617,0.868352
درگز,آبخوان شمالی,1394-06-01,0.205311,0.15818,0.915349
درگز,آبخوان شمالی,1394-07-01,0.208057,0.154276,0.91613
درگز,آبخوان شمالی,1394-08-01,0.193742,0.142552,0.908628
درگز,آبخوان شمالی,1394-09-01,0.198506,0.154235,0.876322
درگز,آبخوان شمالی,1394-10-01,0.213229,0.175167,0.547079
درگز,آبخوان شمالی,1394-11-01,0.323847,0.275432,0.949094
درگز,آبخوان شمالی,1394-12-01,0.402146,0.373034,0.933484
درگز,آبخوان شمالی,1395-01-01,0.484024,0.494087,0.986017
درگز,آبخوان شمالی,1395-02-01,0.531888,0.544956,0.938928
درگز,آبخوان شمالی,1395-03-01,0.280787,0.228534,0.906468
درگز,آبخوان شمالی,1395-04-01,0.21236,0.185562,0.996914
درگز,آبخوان شمالی,1395-05-01,0.207746,0.169896,0.925798
درگز,آبخوان شمالی,1395-06-01,0.202242,0.158184,0.917298
درگز,آبخوان شمالی,1395-07-01,0.197717,0.154297,0.875916
درگز,آبخوان شمالی,1395-08-01,0.166527,0.142566,0.832655
درگز,آبخوان شمالی,1395-09-01,0.148484,0.134723,0.865215
درگز,آبخوان شمالی,1395-10-01,0.145661,0.134789,0.708081
درگز,آبخوان شمالی,1395-11-01,0.243608,0.208887,0.986549
درگز,آبخوان شمالی,1395-12-01,0.189043,0.166016,0.813573
درگز,آبخوان شمالی,1396-01-01,0.362141,0.337891,0.888423
درگز,آبخوان شمالی,1396-02-01,0.465388,0.478567,0.908941
درگز,آبخوان شمالی,1396-03-01,0.272515,0.255833,0.88064
درگز,آبخوان شمالی,1396-04-01,0.215289,0.185577,0.857551
درگز,آبخوان شمالی,1396-05-01,0.207104,0.166038,0.915005
درگز,آبخوان شمالی,1396-06-01,0.20131,0.150313,0.929927
درگز,آبخوان شمالی,1396-07-01,0.196148,0.154256,0.829131
درگز,آبخوان شمالی,1396-08-01,0.180708,0.146485,0.86611
درگز,آبخوان شمالی,1396-09-01,0.179317,0.138636,0.882051
درگز,آبخوان شمالی,1396-10-01,0.175103,0.134757,0.887749
درگز,آبخوان شمالی,1396-11-01,0.152288,0.12305,0.796488
درگز,آبخوان شمالی,1396-12-01,0.228924,0.201215,0.694734
درگز,آبخوان شمالی,1397-01-01,0.387294,0.329996,0.911056
درگز,آبخوان شمالی,1397-02-01,0.392446,0.337902,0.933452
درگز,آبخوان شمالی,1397-03-01,0.23381,0.201209,0.862873
درگز,آبخوان شمالی,1397-04-01,0.183261,0.154254,0.87564
درگز,آبخوان شمالی,1397-05-01,0.181731,0.142536,0.895239
درگز,آبخوان شمالی,1397-06-01,0.177554,0.134719,0.87599
درگز,آبخوان شمالی,1397-07-01,0.184795,0.134748,0.929729
درگز,آبخوان شمالی,1397-08-01,0.159183,0.123009,0.888412
درگز,آبخوان شمالی,1397-09-01,0.198814,0.159972,0.906468
درگز,آبخوان شمالی,1397-10-01,0.161629,0.142615,0.99755
درگز,آبخوان شمالی,1397-11-01,0.313649,0.259764,0.975255
درگز,آبخوان شمالی,1397-12-01,0.421509,0.388709,0.931717
درگز,آبخوان شمالی,1398-01-01,0.442536,0.416123,0.998095
درگز,آبخوان شمالی,1398-02-01,0.571715,0.611291,0.975266
درگز,آبخوان شمالی,1398-03-01,0.265701,0.236331,0.894106
درگز,آبخوان شمالی,1398-04-01,0.238442,0.208962,0.934367
درگز,آبخوان شمالی,1398-05-01,0.236588,0.197246,0.939085
درگز,آبخوان شمالی,1398-06-01,0.238807,0.193351,0.911634
درگز,آبخوان شمالی,1398-07-01,0.224472,0.177707,0.842161
درگز,آبخوان شمالی,1398-08-01,0.215178,0.173833,0.925303
درگز,آبخوان شمالی,1398-09-01,0.202242,0.177704,0.851235
درگز,آبخوان شمالی,1398-10-01,0.184186,0.154351,0.720461
درگز,آبخوان شمالی,1398-11-01,0.28407,0.232371,0.991376
درگز,آبخوان شمالی,1398-12-01,0.37191,0.316423,0.9456
درگز,آبخوان شمالی,1399-01-01,0.586296,0.629028,0.959291
درگز,آبخوان شمالی,1399-02-01,0.52706,0.556654,0.977265
درگز,آبخوان شمالی,1399-03-01,0.268183,0.251923,0.909976
درگز,آبخوان شمالی,1399-04-01,0.225696,0.189436,0.903708
درگز,آبخوان شمالی,1399-05-01,0.22892,0.185592,0.855877
درگز,آبخوان شمالی,1399-06-01,0.227482,0.173832,0.896002
درگز,آبخوان شمالی,1399-07-01,0.217245,0.166017,0.923137
درگز,آبخوان شمالی,1399-08-01,0.198184,0.162053,0.912003
درگز,آبخوان شمالی,1399-09-01,0.171973,0.146428,0.874576
درگز,آبخوان شمالی,1399-10-01,0.189361,0.15818,0.995352
درگز,آبخوان شمالی,1399-11-01,0.193239,0.158185,0.84923
درگز,آبخوان شمالی,1399-12-01,0.229551,0.193373,0.884196
درگز,آبخوان شمالی,1400-01-01,0.322134,0.283177,0.84871
درگز,آبخوان شمالی,1400-02-01,0.334158,0.314537,0.891317
درگز,آبخوان شمالی,1400-03-01,0.232383,0.212905,0.860565
درگز,آبخوان شمالی,1400-04-01,0.208557,0.173839,0.910246
درگز,آبخوان شمالی,1400-05-01,0.2088,0.154276,0.926446
درگز,آبخوان شمالی,1400-06-01,0.204442,0.146487,0.870005
درگز,آبخوان شمالی,1400-07-01,0.195433,0.134708,0.909811
درگز,آبخوان شمالی,1400-08-01,0.234351,0.220732,0.837918
درگز,آبخوان شمالی,1400-09-01,0.167647,0.128744,0.905122
درگز,آبخوان شمالی,1400-10-01,0.159002,0.130902,0.794564
درگز,آبخوان شمالی,1400-11-01,0.217719,0.158208,0.89333
درگز,آبخوان شمالی,1400-12-01,0.244009,0.197229,0.848245
درگز,آبخوان شمالی,1401-01-01,0.31275,0.244142,0.941814
درگز,آبخوان شمالی,1401-02-01,0.408928,0.388616,0.823899
درگز,آبخوان شمالی,1401-03-01,0.258977,0.232407,0.887966
درگز,آبخوان شمالی,1401-04-01,0.215031,0.181635,0.906053
درگز,آبخوان شمالی,1401-05-01,0.224637,0.173835,0.9158
درگز,آبخوان شمالی,1401-06-01,0.222808,0.158178,0.921269
درگز,آبخوان شمالی,1401-07-01,0.210095,0.150348,0.897314
درگز,آبخوان شمالی,1401-08-01,0.21686,0.158175,0.923174
درگز,آبخوان شمالی,1401-09-01,0.207363,0.169914,0.988553
درگز,آبخوان شمالی,1401-10-01,0.222007,0.167895,0.985519
درگز,آبخوان شمالی,1401-11-01,0.195837,0.158178,0.961672
درگز,آبخوان شمالی,1401-12-01,0.232908,0.181681,0.877988
درگز,آبخوان شمالی,1402-01-01,0.30673,0.228466,0.889058
درگز,آبخوان شمالی,1402-02-01,0.367229,0.357385,0.87861
درگز,آبخوان شمالی,1402-03-01,0.24416,0.216815,0.859663
درگز,آبخوان شمالی,1402-04-01,0.195102,0.158205,0.889184
درگز,آبخوان شمالی,1402-05-01,0.20217,0.154275,0.956385
درگز,آبخوان شمالی,1402-06-01,0.20665,0.150392,0.878634
درگز,آبخوان شمالی,1402-07-01,0.205619,0.146469,0.902784
درگز,آبخوان شمالی,1402-08-01,0.199304,0.142503,0.884494
درگز,آبخوان شمالی,1402-09-01,0.2093,0.146486,0.932367
درگز,آبخوان شمالی,1402-10-01,0.212011,0.142565,0.931944
درگز,آبخوان شمالی,1402-11-01,0.222853,0.150395,0.930523
درگز,آبخوان شمالی,1402-12-01,0.266729,0.183514,0.932323
درگز,آبخوان شمالی,1403-01-01,0.298107,0.197173,0.915444
درگز,آبخوان شمالی,1403-02-01,0.368075,0.298884,0.992967
درگز,آبخوان شمالی,1403-03-01,0.253197,0.212867,0.899088
درگز,آبخوان شمالی,1403-04-01,0.207695,0.169943,0.895329
درگز,آبخوان شمالی,1403-05-01,0.199312,0.158203,0.876283
درگز,آبخوان شمالی,1403-06-01,0.203804,0.14649,0.915383
درگز,آبخوان شمالی,1403-07-01,0.191608,0.146477,0.802356
درگز,آبخوان شمالی,1403-08-01,0.201604,0.146495,0.901465
درگز,آبخوان شمالی,1403-09-01,0.203334,0.162077,0.978677
درگز,آبخوان شمالی,1403-10-01,0.210296,0.158168,0.89094
درگز,آبخوان شمالی,1403-11-01,0.196905,0.15428,0.90222
درگز,آبخوان شمالی,1403-12-01,0.299304,0.24022,0.886937
درگز,آبخوان شمالی,1404-01-01,0.39052,0.345723,0.912346
درگز,آبخوان شمالی,1404-02-01,0.265379,0.212898,0.878292
درگز,آبخوان شمالی,1404-03-01,0.204434,0.18165,0.929613
درگز,آبخوان شمالی,1404-04-01,0.179051,0.146509,0.884931
درگز,آبخوان شمالی,1404-05-01,0.179943,0.134749,0.957397
درگز,آبخوان شمالی,1404-06-01,0.170569,0.126924,0.890552
درگز,آبخوان شمالی,1404-07-01,0.174014,0.12691,0.892072
درگز,آبخوان شمالی,1404-08-01,0.175952,0.130815,0.902501
درگز,آبخوان شمالی,1404-09-01,0.164341,0.126952,0.919758
درگز,آبخوان شمالی,1404-10-01,0.154375,0.122964,0.741925
درگز,آبخوان شمالی,1404-11-01,0.220097,0.169916,0.878619
درگز,آبخوان شمالی,1404-12-01,0.281234,0.205045,0.896823
درگز,آبخوان شمالی,1405-01-01,0.507365,0.502051,0.94785
درگز,آبخوان شمالی,1405-02-01,0.501716,0.497994,0.958412
درگز,آبخوان شمالی,1405-03-01,0.249699,0.220758,0.820909
دشت رخ,دشت رخ,1391-12-01,,,
دشت رخ,دشت رخ,1392-01-01,0.176041,0.128803,0.82181
دشت رخ,دشت رخ,1392-02-01,0.245887,0.160031,0.952916
دشت رخ,دشت رخ,1392-03-01,0.210691,0.160044,0.901585
دشت رخ,دشت رخ,1392-04-01,0.183053,0.144422,0.912874
دشت رخ,دشت رخ,1392-05-01,0.192317,0.144362,0.872687
دشت رخ,دشت رخ,1392-06-01,0.184307,0.13473,0.89239
دشت رخ,دشت رخ,1392-07-01,0.16677,0.12878,0.894468
دشت رخ,دشت رخ,1392-08-01,0.160284,0.136604,0.920022
دشت رخ,دشت رخ,1392-09-01,0.148753,0.12098,0.893671
دشت رخ,دشت رخ,1392-10-01,0.132662,0.113094,0.995623
دشت رخ,دشت رخ,1392-11-01,0.102488,0.098661,0.479003
دشت رخ,دشت رخ,1392-12-01,0.132496,0.119147,0.542875
دشت رخ,دشت رخ,1393-01-01,0.129327,0.105317,0.99343
دشت رخ,دشت رخ,1393-02-01,0.233317,0.152179,0.934168
دشت رخ,دشت رخ,1393-03-01,0.223671,0.167881,0.896938
دشت رخ,دشت رخ,1393-04-01,0.183292,0.142534,0.910208
دشت رخ,دشت رخ,1393-05-01,0.182056,0.138651,0.897384
دشت رخ,دشت رخ,1393-06-01,0.179694,0.128756,0.925242
دشت رخ,دشت رخ,1393-07-01,0.163568,0.126924,0.934445
دشت رخ,دشت رخ,1393-08-01,0.151628,0.128793,0.891042
دشت رخ,دشت رخ,1393-09-01,0.145432,0.121003,0.890573
دشت رخ,دشت رخ,1393-10-01,0.137988,0.115209,0.802081
دشت رخ,دشت رخ,1393-11-01,0.139305,0.113224,0.816913
دشت رخ,دشت رخ,1393-12-01,0.138315,0.105358,0.803556
دشت رخ,دشت رخ,1394-01-01,0.199105,0.150363,0.87945
دشت رخ,دشت رخ,1394-02-01,0.22342,0.162098,0.852898
دشت رخ,دشت رخ,1394-03-01,0.194026,0.146459,0.876803
دشت رخ,دشت رخ,1394-04-01,0.174701,0.136636,0.907141
دشت رخ,دشت رخ,1394-05-01,0.184219,0.13473,0.92254
دشت رخ,دشت رخ,1394-06-01,0.183231,0.134727,0.905455
دشت رخ,دشت رخ,1394-07-01,0.170625,0.128802,0.941519
دشت رخ,دشت رخ,1394-08-01,0.145058,0.120913,0.878641
دشت رخ,دشت رخ,1394-09-01,0.154422,0.120944,0.987528
دشت رخ,دشت رخ,1394-10-01,0.149162,0.121009,0.864105
دشت رخ,دشت رخ,1394-11-01,0.165927,0.12877,0.981573
دشت رخ,دشت رخ,1394-12-01,0.171755,0.128758,0.929977
دشت رخ,دشت رخ,1395-01-01,0.21208,0.16009,0.95098
دشت رخ,دشت رخ,1395-02-01,0.29137,0.222625,0.948617
دشت رخ,دشت رخ,1395-03-01,0.21718,0.167899,0.919802
دشت رخ,دشت رخ,1395-04-01,0.187927,0.154284,0.927676
دشت رخ,دشت رخ,1395-05-01,0.200176,0.152253,0.922476
دشت رخ,دشت رخ,1395-06-01,0.189795,0.146451,0.935026
دشت رخ,دشت رخ,1395-07-01,0.172754,0.136577,0.928712
دشت رخ,دشت رخ,1395-08-01,0.153906,0.128787,0.953719
دشت رخ,دشت رخ,1395-09-01,0.130214,0.119104,0.79662
دشت رخ,دشت رخ,1395-10-01,0.123584,0.113178,0.938409
دشت رخ,دشت رخ,1395-11-01,0.129071,0.121019,0.997966
دشت رخ,دشت رخ,1395-12-01,0.122746,0.113202,0.767184
دشت رخ,دشت رخ,1396-01-01,0.180174,0.136645,0.826221
دشت رخ,دشت رخ,1396-02-01,0.228053,0.175669,0.919145
دشت رخ,دشت رخ,1396-03-01,0.208001,0.167883,0.902095
دشت رخ,دشت رخ,1396-04-01,0.193785,0.152253,0.908771
دشت رخ,دشت رخ,1396-05-01,0.202488,0.152206,0.932318
دشت رخ,دشت رخ,1396-06-01,0.195389,0.142536,0.918283
دشت رخ,دشت رخ,1396-07-01,0.173253,0.138631,0.872323
دشت رخ,دشت رخ,1396-08-01,0.155675,0.128757,0.884258
دشت رخ,دشت رخ,1396-09-01,0.163775,0.128805,0.900751
دشت رخ,دشت رخ,1396-10-01,0.149559,0.123,0.835322
دشت رخ,دشت رخ,1396-11-01,0.130835,0.111289,0.811838
دشت رخ,دشت رخ,1396-12-01,0.12244,0.111305,0.638928
دشت رخ,دشت رخ,1397-01-01,0.187756,0.120975,0.932075
دشت رخ,دشت رخ,1397-02-01,0.206362,0.144411,0.89892
دشت رخ,دشت رخ,1397-03-01,0.200887,0.144396,0.932595
دشت رخ,دشت رخ,1397-04-01,0.171662,0.128798,0.909322
دشت رخ,دشت رخ,1397-05-01,0.172884,0.128788,0.901025
دشت رخ,دشت رخ,1397-06-01,0.171336,0.121019,0.889081
دشت رخ,دشت رخ,1397-07-01,0.164715,0.121031,0.916199
دشت رخ,دشت رخ,1397-08-01,0.138068,0.113247,0.893467
دشت رخ,دشت رخ,1397-09-01,0.150214,0.121063,0.910193
دشت رخ,دشت رخ,1397-10-01,0.144906,0.113197,0.883613
دشت رخ,دشت رخ,1397-11-01,0.137632,0.113197,0.998258
دشت رخ,دشت رخ,1397-12-01,0.156917,0.121047,0.999769
دشت رخ,دشت رخ,1398-01-01,0.206298,0.136592,0.932166
دشت رخ,دشت رخ,1398-02-01,0.280009,0.206975,0.912905
دشت رخ,دشت رخ,1398-03-01,0.256843,0.206968,0.903234
دشت رخ,دشت رخ,1398-04-01,0.201871,0.167904,0.925585
دشت رخ,دشت رخ,1398-05-01,0.200039,0.160109,0.885901
دشت رخ,دشت رخ,1398-06-01,0.193315,0.152244,0.898636
دشت رخ,دشت رخ,1398-07-01,0.171289,0.136648,0.9037
دشت رخ,دشت رخ,1398-08-01,0.152164,0.13084,0.870614
دشت رخ,دشت رخ,1398-09-01,0.157332,0.136576,0.86001
دشت رخ,دشت رخ,1398-10-01,0.149128,0.128755,0.838045
دشت رخ,دشت رخ,1398-11-01,0.123864,0.105295,0.828558
دشت رخ,دشت رخ,1398-12-01,0.152389,0.121031,0.807587
دشت رخ,دشت رخ,1399-01-01,0.181607,0.12878,0.991312
دشت رخ,دشت رخ,1399-02-01,0.236771,0.18351,0.934695
دشت رخ,دشت رخ,1399-03-01,0.264182,0.214799,0.902148
دشت رخ,دشت رخ,1399-04-01,0.203911,0.183527,0.910403
دشت رخ,دشت رخ,1399-05-01,0.206927,0.175728,0.877263
دشت رخ,دشت رخ,1399-06-01,0.201568,0.160076,0.929282
دشت رخ,دشت رخ,1399-07-01,0.178736,0.144491,0.899412
دشت رخ,دشت رخ,1399-08-01,0.162879,0.144413,0.984552
دشت رخ,دشت رخ,1399-09-01,0.167257,0.144431,0.958886
دشت رخ,دشت رخ,1399-10-01,0.153439,0.130812,0.948144
دشت رخ,دشت رخ,1399-11-01,0.139142,0.123044,0.708451
دشت رخ,دشت رخ,1399-12-01,0.148791,0.113187,0.808931
دشت رخ,دشت رخ,1400-01-01,0.156713,0.120935,0.846242
دشت رخ,دشت رخ,1400-02-01,0.229927,0.167894,0.915442
دشت رخ,دشت رخ,1400-03-01,0.191837,0.144434,0.896588
دشت رخ,دشت رخ,1400-04-01,0.17424,0.144391,0.98419
دشت رخ,دشت رخ,1400-05-01,0.175153,0.134737,0.901511
دشت رخ,دشت رخ,1400-06-01,0.167299,0.126925,0.887524
دشت رخ,دشت رخ,1400-07-01,0.153289,0.120955,0.927696
دشت رخ,دشت رخ,1400-08-01,0.143576,0.119101,0.877903
دشت رخ,دشت رخ,1400-09-01,0.148436,0.120968,0.886064
دشت رخ,دشت رخ,1400-10-01,0.13909,0.113184,0.928575
دشت رخ,دشت رخ,1400-11-01,0.134046,0.105294,0.825348
دشت رخ,دشت رخ,1400-12-01,0.140555,0.105322,0.809236
دشت رخ,دشت رخ,1401-01-01,0.177369,0.120934,0.904408
دشت رخ,دشت رخ,1401-02-01,0.206034,0.152215,0.815391
دشت رخ,دشت رخ,1401-03-01,0.192706,0.144435,0.920915
دشت رخ,دشت رخ,1401-04-01,0.168592,0.134728,0.933027
دشت رخ,دشت رخ,1401-05-01,0.176543,0.128758,0.9082
دشت رخ,دشت رخ,1401-06-01,0.16779,0.120991,0.928934
دشت رخ,دشت رخ,1401-07-01,0.154267,0.120976,0.893558
دشت رخ,دشت رخ,1401-08-01,0.157736,0.120987,0.910997
دشت رخ,دشت رخ,1401-09-01,0.160295,0.121019,0.891892
دشت رخ,دشت رخ,1401-10-01,0.152517,0.120947,0.988641
دشت رخ,دشت رخ,1401-11-01,0.119564,0.103487,0.625392
دشت رخ,دشت رخ,1401-12-01,0.139133,0.107391,0.99287
دشت رخ,دشت رخ,1402-01-01,0.176842,0.111281,0.930154
دشت رخ,دشت رخ,1402-02-01,0.182822,0.12096,0.89562
دشت رخ,دشت رخ,1402-03-01,0.161683,0.121014,0.879606
دشت رخ,دشت رخ,1402-04-01,0.150739,0.113196,0.888249
دشت رخ,دشت رخ,1402-05-01,0.157795,0.1132,0.897521
دشت رخ,دشت رخ,1402-06-01,0.158797,0.113217,0.90027
دشت رخ,دشت رخ,1402-07-01,0.147237,0.113174,0.933175
دشت رخ,دشت رخ,1402-08-01,0.147495,0.113194,0.999593
دشت رخ,دشت رخ,1402-09-01,0.154031,0.113199,0.874408
دشت رخ,دشت رخ,1402-10-01,0.157828,0.113174,0.894783
دشت رخ,دشت رخ,1402-11-01,0.171915,0.12101,0.901948
دشت رخ,دشت رخ,1402-12-01,0.165893,0.105294,0.999054
دشت رخ,دشت رخ,1403-01-01,0.190692,0.113144,0.944287
دشت رخ,دشت رخ,1403-02-01,0.235052,0.160027,0.991811
دشت رخ,دشت رخ,1403-03-01,0.248166,0.207016,0.931191
دشت رخ,دشت رخ,1403-04-01,0.198202,0.167876,0.892922
دشت رخ,دشت رخ,1403-05-01,0.191079,0.152264,0.893996
دشت رخ,دشت رخ,1403-06-01,0.182572,0.136583,0.93323
دشت رخ,دشت رخ,1403-07-01,0.17258,0.13658,0.880388
دشت رخ,دشت رخ,1403-08-01,0.173784,0.144414,0.926753
دشت رخ,دشت رخ,1403-09-01,0.158178,0.128785,0.927603
دشت رخ,دشت رخ,1403-10-01,0.133458,0.12097,0.980254
دشت رخ,دشت رخ,1403-11-01,0.141453,0.113212,0.962832
دشت رخ,دشت رخ,1403-12-01,0.139033,0.113124,0.999227
دشت رخ,دشت رخ,1404-01-01,0.164742,0.121036,0.869623
دشت رخ,دشت رخ,1404-02-01,0.226869,0.167883,0.947751
دشت رخ,دشت رخ,1404-03-01,0.194432,0.158174,0.888553
دشت رخ,دشت رخ,1404-04-01,0.165692,0.13655,0.91273
دشت رخ,دشت رخ,1404-05-01,0.167367,0.128717,0.908003
دشت رخ,دشت رخ,1404-06-01,0.156823,0.120949,0.903349
دشت رخ,دشت رخ,1404-07-01,0.148238,0.120931,0.908879
دشت رخ,دشت رخ,1404-08-01,0.145762,0.120942,0.909985
دشت رخ,دشت رخ,1404-09-01,0.135958,0.12089,0.85428
دشت رخ,دشت رخ,1404-10-01,0.141888,0.113192,0.991251
دشت رخ,دشت رخ,1404-11-01,0.128088,0.113249,0.784927
دشت رخ,دشت رخ,1404-12-01,0.158334,0.113194,0.915149
دشت رخ,دشت رخ,1405-01-01,0.218622,0.167874,0.942683
دشت رخ,دشت رخ,1405-02-01,0.271358,0.214766,0.948948
دشت رخ,دشت رخ,1405-03-01,0.216822,0.167858,0.89186
رشتخوار,رشتخوار,1391-12-01,,,
رشتخوار,رشتخوار,1392-01-01,0.315704,0.271505,0.793806
رشتخوار,رشتخوار,1392-02-01,0.282617,0.21478,0.912093
رشتخوار,رشتخوار,1392-03-01,0.170216,0.150373,0.798722
رشتخوار,رشتخوار,1392-04-01,0.167259,0.146471,0.890037
رشتخوار,رشتخوار,1392-05-01,0.185064,0.15428,0.842755
رشتخوار,رشتخوار,1392-06-01,0.183137,0.146466,0.874103
رشتخوار,رشتخوار,1392-07-01,0.175438,0.134724,0.877265
رشتخوار,رشتخوار,1392-08-01,0.174661,0.138671,0.900907
رشتخوار,رشتخوار,1392-09-01,0.183129,0.14446,0.911826
رشتخوار,رشتخوار,1392-10-01,0.188154,0.150361,0.805219
رشتخوار,رشتخوار,1392-11-01,,,
رشتخوار,رشتخوار,1392-12-01,0.168451,0.12694,0.720418
رشتخوار,رشتخوار,1393-01-01,0.210338,0.144401,0.8966
رشتخوار,رشتخوار,1393-02-01,0.206925,0.14261,0.887372
رشتخوار,رشتخوار,1393-03-01,0.146262,0.12303,0.805386
رشتخوار,رشتخوار,1393-04-01,0.145484,0.123037,0.879853
رشتخوار,رشتخوار,1393-05-01,0.153989,0.126925,0.891574
رشتخوار,رشتخوار,1393-06-01,0.155802,0.123004,0.900386
رشتخوار,رشتخوار,1393-07-01,0.155624,0.123026,0.850531
